,,,,,NW,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,EM,EM,EM,EM,EM,EM,EM,EM,EM,E,E,SE,E,E,SE,SE,SE,SE,SE,SE,SE,SE,E,E,E,E,E,E,E,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,SE,SE,SE,SW,SW,SW,SE,SE,SE,SE,SE,SW,SW,SE,SE,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
Short term,Age 85 and over,Support with memory and cognition,To maximise independence,Gross current expenditure,:,0,:,69.81,:,:,:,:,:,:,:,:,13,:,:,:,:,:,:,:,976,0,:,0,:,:,:,:,:,:,:,:,:,:,464,:,:,:,:,:,:,:,:,:,:,:,47,:,:,50.67,:,:,:,40.28,:,:,:,:,:,:,21,:,:,:,:,:,18,:,:,:,:,262.28,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,74,-37,5.92,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,37.8,:,:,0,:,:,75.85,:,:,:,:,:,:,:,:,:,:,16,:,:,17.88,:,:,:,:,:,49.27,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,To maximise independence,Gross SSMSS,:,0,:,0,:,:,:,:,:,:,:,:,1,:,:,:,:,:,:,:,0,0,:,172.59,:,:,:,:,:,:,:,:,:,:,205,:,:,:,:,:,:,:,:,:,:,:,0,:,:,61.08,:,:,:,5.22,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,130,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.02,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,3.42,:,:,:,:,:,0.17,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross total cost: own provision,:,0,:,111.39,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,70,0,:,32.38,:,:,:,:,:,:,:,:,:,:,16,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,110,:,0,:,:,59.49,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,26.44,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross total cost: provision by others,:,0,:,75.9,:,:,:,:,:,:,:,:,87,:,:,:,:,:,:,:,79,0,:,167.92,:,:,:,:,:,:,:,:,:,:,294,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,97,:,0,:,:,263.09,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,228.29,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,42,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,30.46,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross total cost: total expenditure,:,0,:,187.29,:,:,:,:,:,:,:,:,87,:,:,:,:,:,:,:,150,0,:,200.3,:,:,:,:,:,:,:,:,:,:,310,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,207,:,0,:,:,322.58,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,285.19,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Income: client contributions,:,0,:,15.39,:,:,:,:,:,:,:,:,22,:,:,:,:,:,:,:,40,0,:,48.67,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,48,:,0,:,:,4.27,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,2.05,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Income: joint arrangements,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,1.62,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Income: Income from NHS,:,0,:,55.38,:,:,:,:,:,:,:,:,53,:,:,:,:,:,:,:,35,0,:,23.76,:,:,:,:,:,:,:,:,:,:,40,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,15,:,0,:,:,50.36,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,26.62,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Income: other income,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1,0,:,0,:,:,:,:,:,:,:,:,:,:,1,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,16,:,0,:,:,0.18,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0.44,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Income: total,:,0,:,70.76,:,:,:,:,:,:,:,:,75,:,:,:,:,:,:,:,76,0,:,72.42,:,:,:,:,:,:,:,:,:,:,41,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,79,:,0,:,:,54.82,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,30.74,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Net total expenditure,:,0,:,116.53,:,:,:,:,:,:,:,:,12,:,:,:,:,:,:,:,74,0,:,127.88,:,:,:,:,:,:,:,:,:,:,269,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,128,:,0,:,:,267.76,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,254.45,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross total expenditure,:,0,:,131.92,:,:,:,:,:,:,:,:,34,:,:,:,:,:,:,:,114,0,:,176.55,:,:,:,:,:,:,:,:,:,:,269,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,176,:,0,:,:,272.04,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,256.5,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,8,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0.95,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,1.5,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,73,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Net current expenditure,:,0,:,116.53,:,:,:,:,:,:,:,:,12,:,:,:,:,:,:,:,66,0,:,127.88,:,:,:,:,:,:,:,:,:,:,196,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,128,:,:,:,:,266.81,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,252.95,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross current expenditure,:,0,:,131.92,:,:,:,:,:,:,:,:,34,:,:,:,:,:,:,:,106,0,:,176.55,:,:,:,:,:,:,:,:,:,:,196,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,176,:,:,:,:,271.08,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,255,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,11.22,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Other short term,Gross SSMSS,:,0,:,0,:,:,:,:,:,:,:,:,1,:,:,:,:,:,:,:,0,0,:,372.41,:,:,:,:,:,:,:,:,:,:,8,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,2.96,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0.06,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross total cost: own provision,:,0,:,200.19,:,:,:,:,:,:,:,:,20,:,:,:,:,:,:,:,1423,0,:,32.38,:,:,:,:,:,:,:,:,:,:,881,:,:,:,:,:,:,:,:,:,:,:,17,:,:,61.08,:,:,:,107.3,:,:,:,:,0,:,0,:,:,:,:,:,129,:,127,:,:,272.3,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,5,54,0,0,:,:,:,:,:,:,:,:,56.71,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.4,:,:,0,:,:,0,:,:,102.28,:,:,:,:,:,:,:,:,:,:,0,:,:,3.42,:,:,:,:,:,16.41,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross total cost: provision by others,:,0,:,75.9,:,:,:,:,:,:,:,:,102,:,:,:,:,:,:,:,79,0,:,167.92,:,:,:,:,:,:,:,:,:,:,921,:,:,:,:,:,:,:,:,:,:,:,30,:,:,0,:,:,:,0,:,:,:,:,0,:,24,:,:,:,:,:,97,:,11,:,:,322.76,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,71,76,5.92,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,37.8,:,:,0,:,:,228.29,:,:,:,:,:,:,:,:,:,:,16,:,:,58.64,:,:,:,:,:,44.07,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,30.46,:,:,:,:,:,:,:,:,:,:,0,:,:,6.58,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross total cost: total expenditure,:,0,:,276.09,:,:,:,:,:,:,:,:,122,:,:,:,:,:,:,:,1503,0,:,200.3,:,:,:,:,:,:,:,:,:,:,1802,:,:,:,:,:,:,:,:,:,:,:,47,:,:,61.08,:,:,:,107.3,:,:,:,:,0,:,24,:,:,:,:,:,226,:,138,:,:,595.06,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,76,130,5.92,0,:,:,:,:,:,:,:,:,56.71,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.4,:,:,37.8,:,:,0,:,:,361.03,:,:,:,:,:,:,:,:,:,:,16,:,:,68.65,:,:,:,:,:,60.48,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Income: client contributions,:,0,:,15.63,:,:,:,:,:,:,:,:,22,:,:,:,:,:,:,:,41,0,:,48.67,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,6,:,:,0,:,:,:,2.4,:,:,:,:,0,:,0,:,:,:,:,:,48,:,0,:,:,4.27,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,43,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,4.4,:,:,0,:,:,2.05,:,:,:,:,:,:,:,:,:,:,0,:,:,1.51,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Income: joint arrangements,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,40,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,56.71,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,1.62,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Income: Income from NHS,:,0,:,74.36,:,:,:,:,:,:,:,:,75,:,:,:,:,:,:,:,401,0,:,23.76,:,:,:,:,:,:,:,:,:,:,1024,:,:,:,:,:,:,:,:,:,:,:,0,:,:,10.41,:,:,:,64.19,:,:,:,:,0,:,3,:,:,:,:,:,16,:,37,:,:,60.09,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,2,167,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,0,:,:,0,:,:,26.62,:,:,:,:,:,:,:,:,:,:,0,:,:,50.66,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Income: other income,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1,0,:,0,:,:,:,:,:,:,:,:,:,:,5,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,16,:,1,:,:,0.37,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0.44,:,:,:,:,:,:,:,:,:,:,0,:,:,0.1,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Income: total,:,0,:,89.99,:,:,:,:,:,:,:,:,97,:,:,:,:,:,:,:,443,0,:,72.42,:,:,:,:,:,:,:,:,:,:,1069,:,:,:,:,:,:,:,:,:,:,:,6,:,:,10.41,:,:,:,66.6,:,:,:,:,0,:,3,:,:,:,:,:,80,:,38,:,:,64.73,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,45,167,0,0,:,:,:,:,:,:,:,:,56.71,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,4.4,:,:,0,:,:,30.74,:,:,:,:,:,:,:,:,:,:,0,:,:,52.27,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Net total expenditure,:,0,:,186.09,:,:,:,:,:,:,:,:,25,:,:,:,:,:,:,:,1060,0,:,127.88,:,:,:,:,:,:,:,:,:,:,733,:,:,:,:,:,:,:,:,:,:,:,41,:,:,50.67,:,:,:,40.71,:,:,:,:,0,:,21,:,:,:,:,:,146,:,100,:,:,530.33,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,31,-37,5.92,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,33.41,:,:,0,:,:,330.29,:,:,:,:,:,:,:,:,:,:,16,:,:,16.37,:,:,:,:,:,60.48,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross total expenditure,:,0,:,201.72,:,:,:,:,:,:,:,:,47,:,:,:,:,:,:,:,1101,0,:,176.55,:,:,:,:,:,:,:,:,:,:,733,:,:,:,:,:,:,:,:,:,:,:,47,:,:,50.67,:,:,:,43.11,:,:,:,:,0,:,21,:,:,:,:,:,194,:,100,:,:,534.6,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,74,-37,5.92,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,37.8,:,:,0,:,:,332.35,:,:,:,:,:,:,:,:,:,:,16,:,:,17.88,:,:,:,:,:,60.48,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,19,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,2.83,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,1.24,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,1.5,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,73,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Net current expenditure,:,0,:,186.09,:,:,:,:,:,:,:,:,25,:,:,:,:,:,:,:,1041,0,:,127.88,:,:,:,:,:,:,:,:,:,:,660,:,:,:,:,:,:,:,:,:,:,:,41,:,:,50.67,:,:,:,37.88,:,:,:,:,:,:,21,:,:,:,:,:,146,:,:,:,:,529.09,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,31,-37,5.92,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,33.41,:,:,0,:,:,328.8,:,:,:,:,:,:,:,:,:,:,16,:,:,16.37,:,:,:,:,:,60.48,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross current expenditure,:,0,:,201.72,:,:,:,:,:,:,:,:,47,:,:,:,:,:,:,:,1082,0,:,176.55,:,:,:,:,:,:,:,:,:,:,660,:,:,:,:,:,:,:,:,:,:,:,47,:,:,50.67,:,:,:,40.28,:,:,:,:,:,:,21,:,:,:,:,:,194,:,:,:,:,533.37,:,:,:,:,:,:,19,:,:,:,:,:,:,:,:,:,74,-37,5.92,:,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,:,:,37.8,:,:,0,:,:,330.85,:,:,:,:,:,:,:,:,:,:,16,:,:,17.88,:,:,:,:,:,60.48,:,:,:,:
Short term,Age 85 and over,Support with memory and cognition,Total,Gross SSMSS,:,0,:,0,:,:,:,:,:,:,:,:,2,:,:,:,:,:,:,:,0,0,:,545,:,:,:,:,:,:,:,:,:,:,213,:,:,:,:,:,:,:,:,:,:,:,0,:,:,61.08,:,:,:,5.22,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,130,0,:,:,:,:,:,:,:,:,:,2.96,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.02,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,3.42,:,:,:,:,:,0.23,:,:,:,:
Short term,Age 85 and over,Learning disability support,To maximise independence,Gross total cost: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,2,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,5.39,:,:,:,:
Short term,Age 85 and over,Learning disability support,To maximise independence,Gross total cost: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,7,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0.57,:,:,:,:
Short term,Age 85 and over,Learning disability support,To maximise independence,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,:,:,:,:
Short term,Age 85 and over,Learning disability support,To maximise independence,Gross total cost: total expenditure,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,2,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,5.97,:,:,:,:
